URL,Brand,Template,Block Name,Block Position,Authoring Inputs
https://rouxbeauty.com/weightless-precious-oils/,Roux Beauty,Product Line Landing,Hero (Product Line),1,Banner Image | Line Name (Weightless Precious Oils)
https://rouxbeauty.com/weightless-precious-oils/,Roux Beauty,Product Line Landing,Product Card Grid,2,Product Image | Product Name | Subtitle | CTA Label | CTA Link (repeatable)
https://www.cutex.com/,Cutex,Homepage,Hero,1,Background Image (Desktop/Mobile) | Headline | Description Text
https://www.cutex.com/,Cutex,Homepage,CTA Banner,2,CTA Label | CTA Link (e.g. Available on Amazon)
https://www.cutex.com/about-us/,Cutex,About,Brand Story (default content),1,Rich text (brand narrative)
https://www.cutex.com/contact-us/,Cutex,Contact,Contact Form,1,Form Title | Form Description | Field Labels | Submit Button Label | Success Message
https://www.cutex.com/cutex,Cutex,Landing/Promo,Promo Content,1,Headline | Body Text | CTA Label | CTA Link
https://www.cutex.com/dsar/,Cutex,Legal/Policy,Privacy Form,1,Form Title | Form Description | Submit Button Label
https://www.cutex.com/privacy-policy/,Cutex,Legal/Policy,Text Content (default),1,Rich text (headings / paragraphs / lists)
https://www.cutex.com/product-tag/acetone/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Acetone)
https://www.cutex.com/product-tag/acetone/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/cuticle-oil/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Cuticle Oil)
https://www.cutex.com/product-tag/cuticle-oil/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/gel/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Gel)
https://www.cutex.com/product-tag/gel/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/jelly/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Jelly)
https://www.cutex.com/product-tag/jelly/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/liquid/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Liquid)
https://www.cutex.com/product-tag/liquid/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/nail-polish-remover/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Nail Polish Remover)
https://www.cutex.com/product-tag/nail-polish-remover/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/nail-treatment/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Nail Treatment)
https://www.cutex.com/product-tag/nail-treatment/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/non-acetone/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Non-Acetone)
https://www.cutex.com/product-tag/non-acetone/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/on-the-go/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (On-the-Go)
https://www.cutex.com/product-tag/on-the-go/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/pads/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Pads)
https://www.cutex.com/product-tag/pads/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/recovery/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Recovery)
https://www.cutex.com/product-tag/recovery/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/scented/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Scented)
https://www.cutex.com/product-tag/scented/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/strengthener/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Strengthener)
https://www.cutex.com/product-tag/strengthener/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product-tag/travel/,Cutex,Product Tag/Filter,Tag Header,1,Tag Name (Travel)
https://www.cutex.com/product-tag/travel/,Cutex,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/product/all-in-one-strengthener/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/all-in-one-strengthener/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/hydrating-cuticle-oil/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/hydrating-cuticle-oil/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/intense-recovery/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/intense-recovery/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/moisture-rich/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/moisture-rich/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/non-acetone/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/non-acetone/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/nourishing/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/nourishing/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/polish-away-sponge-pads/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/polish-away-sponge-pads/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/spot-on-jelly/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/spot-on-jelly/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/strength-shield/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/strength-shield/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/swipe-go/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/swipe-go/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/swipe-go-non-acetone/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/swipe-go-non-acetone/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/twist-scrub-sponge/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/twist-scrub-sponge/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/ultra-caring/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/ultra-caring/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/ultra-powerful/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/ultra-powerful/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/product/ultra-powerful-tropical-breeze/,Cutex,Product Detail,Product Image,1,Product Image | Alt Text
https://www.cutex.com/product/ultra-powerful-tropical-breeze/,Cutex,Product Detail,Product Info,2,Product Title | Short Description | Key Features | Size/Volume | SKU | Category | Tags
https://www.cutex.com/shop/,Cutex,Product Collection,Category Header,1,Category Title | Product Count
https://www.cutex.com/shop/,Cutex,Product Collection,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/store/products/,Cutex,Product Collection,Category Header,1,Category Title | Product Count
https://www.cutex.com/store/products/,Cutex,Product Collection,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/store/products/acetone-removers/,Cutex,Product Collection,Category Header,1,Category Title (Acetone Removers) | Breadcrumb
https://www.cutex.com/store/products/acetone-removers/,Cutex,Product Collection,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/store/products/nail-treatments/,Cutex,Product Collection,Category Header,1,Category Title (Nail Treatments) | Breadcrumb
https://www.cutex.com/store/products/nail-treatments/,Cutex,Product Collection,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/store/products/non-acetone-removers/,Cutex,Product Collection,Category Header,1,Category Title (Non-Acetone Removers) | Breadcrumb
https://www.cutex.com/store/products/non-acetone-removers/,Cutex,Product Collection,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.cutex.com/terms-of-use/,Cutex,Legal/Policy,Text Content (default),1,Rich text (headings / paragraphs / lists)
https://www.sinfulcolors.com/,Sinful Colors,Homepage,Product Line Cards,1,Product Line Image | Line Name | Line Link (x4: Bold Color / Power Paint / Essenchills / Quick Bliss)
https://www.sinfulcolors.com/about-us/,Sinful Colors,About,Brand Story (default content),1,Rich text (brand narrative / history / values)
https://www.sinfulcolors.com/about-us/,Sinful Colors,About,Certifications Block,2,Certification Type | Description | Excluded Ingredients List
https://www.sinfulcolors.com/contact-us/,Sinful Colors,Contact,Contact Form,1,Form Title | Form Description | Field Labels | Submit Button Label | Success Message
https://www.sinfulcolors.com/dsar/,Sinful Colors,Legal/Policy,Privacy Form,1,Form Title | Form Description | Submit Button Label
https://www.sinfulcolors.com/nail-polish/,Sinful Colors,Product Collection,Category Header,1,Category Title
https://www.sinfulcolors.com/nail-polish/,Sinful Colors,Product Collection,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.sinfulcolors.com/nail-polish/bold-color/,Sinful Colors,Product Collection,Category Header,1,Category Title (Bold Color) | Results Count
https://www.sinfulcolors.com/nail-polish/bold-color/,Sinful Colors,Product Collection,Product Grid,2,Product Image | Product Name | Product Link (repeatable — paginated with Load More)
https://www.sinfulcolors.com/nail-polish/essenchills/,Sinful Colors,Product Collection,Category Header,1,Category Title (Essenchills) | Results Count
https://www.sinfulcolors.com/nail-polish/essenchills/,Sinful Colors,Product Collection,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.sinfulcolors.com/nail-polish/nail-polish/,Sinful Colors,Product Collection,Category Header,1,Category Title | Results Count
https://www.sinfulcolors.com/nail-polish/nail-polish/,Sinful Colors,Product Collection,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.sinfulcolors.com/nail-polish/power-paint/,Sinful Colors,Product Collection,Category Header,1,Category Title (Power Paint) | Results Count
https://www.sinfulcolors.com/nail-polish/power-paint/,Sinful Colors,Product Collection,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.sinfulcolors.com/nail-polish/quick-bliss/,Sinful Colors,Product Collection,Category Header,1,Category Title (Quick Bliss) | Results Count
https://www.sinfulcolors.com/nail-polish/quick-bliss/,Sinful Colors,Product Collection,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.sinfulcolors.com/privacy-policy/,Sinful Colors,Legal/Policy,Text Content (default),1,Rich text (headings / paragraphs / lists)
https://www.sinfulcolors.com/product-tag/nail-polish/,Sinful Colors,Product Tag/Filter,Tag Header,1,Tag Name (Nail Polish)
https://www.sinfulcolors.com/product-tag/nail-polish/,Sinful Colors,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.sinfulcolors.com/product-tag/power-paint/,Sinful Colors,Product Tag/Filter,Tag Header,1,Tag Name (Power Paint)
https://www.sinfulcolors.com/product-tag/power-paint/,Sinful Colors,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.sinfulcolors.com/product-tag/quick-bliss/,Sinful Colors,Product Tag/Filter,Tag Header,1,Tag Name (Quick Bliss)
https://www.sinfulcolors.com/product-tag/quick-bliss/,Sinful Colors,Product Tag/Filter,Product Grid,2,Product Image | Product Name | Product Link (repeatable)
https://www.sinfulcolors.com/product/24k-drips/,Sinful Colors,Product Detail,Product Image,1,Product Image (2 angles) | Alt Text
https://www.sinfulcolors.com/product/24k-drips/,Sinful Colors,Product Detail,Product Info,2,Product Title | Description | Key Features | Directions | SKU | Category Tags
https://www.sinfulcolors.com/product/24k-drips/,Sinful Colors,Product Detail,Certifications Block,3,Cruelty-free | Vegan | Without 17 harmful ingredients
https://www.sinfulcolors.com/product/aint-having-it/,Sinful Colors,Product Detail,Product Image,1,Product Image (2 angles) | Alt Text
https://www.sinfulcolors.com/product/aint-having-it/,Sinful Colors,Product Detail,Product Info,2,Product Title | Description | Key Features | Directions | SKU | Category Tags
https://www.sinfulcolors.com/product/aint-having-it/,Sinful Colors,Product Detail,Certifications Block,3,Cruelty-free | Vegan | Without 17 harmful ingredients
https://www.sinfulcolors.com/product/bath-goals/,Sinful Colors,Product Detail,Product Image,1,Product Image (2 angles) | Alt Text
https://www.sinfulcolors.com/product/bath-goals/,Sinful Colors,Product Detail,Product Info,2,Product Title | Description | Key Features | Directions | SKU | Category Tags
https://www.sinfulcolors.com/product/bath-goals/,Sinful Colors,Product Detail,Certifications Block,3,Cruelty-free | Vegan | Without 17 harmful ingredients
https://www.sinfulcolors.com/product/beach-vibes/,Sinful Colors,Product Detail,Product Image,1,Product Image (2 angles) | Alt Text
https://www.sinfulcolors.com/product/beach-vibes/,Sinful Colors,Product Detail,Product Info,2,Product Title | Description | Key Features | Directions | SKU | Category Tags
https://www.sinfulcolors.com/product/beach-vibes/,Sinful Colors,Product Detail,Certifications Block,3,Cruelty-free | Vegan | Without 17 harmful ingredients
https://www.sinfulcolors.com/saweetie-vacay-vibes-giveaway-terms/,Sinful Colors,Legal/Policy,Text Content (default),1,Rich text (headings / paragraphs / lists)
https://www.sinfulcolors.com/saweetiehotline/,Sinful Colors,Landing/Promo,Promo Hero,1,Background Image | Headline
https://www.sinfulcolors.com/saweetiehotline/,Sinful Colors,Landing/Promo,Promo Content,2,Featured Image | Body Text | CTA Label | CTA Link
https://www.sinfulcolors.com/sinful-colors-2,Sinful Colors,Landing/Promo,Promo Content,1,Headline | Body Text | CTA Label | CTA Link
https://www.sinfulcolors.com/terms-of-use/,Sinful Colors,Legal/Policy,Text Content (default),1,Rich text (headings / paragraphs / lists)
